Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,100.55999755859375,101.5999984741211,100.30000305175781,101.56999969482422,79.2889633178711,4741400
2016-06-02,101.33000183105469,102.01000213623047,101.16999816894531,102.0,79.62466430664062,3618200
2016-06-03,101.91999816894531,102.83000183105469,101.91999816894531,102.52999877929688,80.03839874267578,4511700
2016-06-06,102.54000091552734,103.05999755859375,102.2300033569336,102.69999694824219,80.17108154296875,2944200
2016-06-07,102.81999969482422,103.18000030517578,102.27999877929688,102.48999786376953,80.00715637207031,4078700
2016-06-08,102.36000061035156,103.3499984741211,102.16999816894531,103.18000030517578,80.54579162597656,2860800
2016-06-09,102.9000015258789,103.81999969482422,102.54000091552734,103.66000366210938,80.92049407958984,3552200
2016-06-10,103.25,103.48999786376953,102.77999877929688,103.30999755859375,80.64727020263672,3462400
2016-06-13,103.23999786376953,103.69000244140625,102.9800033569336,103.05999755859375,80.45210266113281,4368300
2016-06-14,102.5999984741211,103.29000091552734,101.73999786376953,103.2300033569336,80.58482360839844,4363600
2016-06-15,103.2699966430664,103.56999969482422,102.75,102.86000061035156,80.29597473144531,3434400
2016-06-16,102.51000213623047,103.93000030517578,102.51000213623047,103.8499984741211,81.06881713867188,3520900
2016-06-17,103.58999633789062,103.86000061035156,102.4000015258789,103.41000366210938,80.72532653808594,5577900
2016-06-20,104.06999969482422,104.68000030517578,103.3499984741211,103.37000274658203,80.6941146850586,3567000
2016-06-21,103.80999755859375,104.41000366210938,103.76000213623047,104.08000183105469,81.24835968017578,3214500
2016-06-22,104.08000183105469,104.48999786376953,103.62999725341797,103.73999786376953,80.98294830322266,3398900
2016-06-23,104.45999908447266,104.5,103.91000366210938,104.44000244140625,81.52940368652344,3068100
2016-06-24,102.48999786376953,103.44999694824219,101.80000305175781,101.9800033569336,79.60902404785156,8654800
2016-06-27,101.7699966430664,102.33999633789062,101.30000305175781,102.12999725341797,79.72612762451172,6381900
2016-06-28,102.16000366210938,102.33999633789062,101.5,102.13999938964844,79.73391723632812,5195100
2016-06-29,102.81999969482422,103.33000183105469,102.45999908447266,103.12000274658203,80.49896240234375,4898700
2016-06-30,103.75,106.0,103.52999877929688,105.94000244140625,82.70036315917969,7973200
2016-07-01,106.2300033569336,106.4000015258789,105.37999725341797,105.62999725341797,82.45832824707031,4115700
2016-07-05,105.66999816894531,106.9800033569336,105.62999725341797,106.41999816894531,83.0750503540039,5365200
2016-07-06,106.58999633789062,106.7300033569336,105.62999725341797,105.91999816894531,82.68472290039062,6126500
2016-07-07,108.52999877929688,109.0,107.06999969482422,107.48999786376953,83.91030883789062,9912800
2016-07-08,108.04000091552734,108.5,107.31999969482422,108.2699966430664,84.51919555664062,6052800
2016-07-11,108.16000366210938,109.12999725341797,107.7699966430664,108.91000366210938,85.01882934570312,6446600
2016-07-12,108.41999816894531,109.11000061035156,108.37000274658203,108.79000091552734,84.9251480102539,4175800
2016-07-13,109.06999969482422,110.05999755859375,108.88999938964844,109.91000366210938,85.79946899414062,5232100
2016-07-14,109.83000183105469,110.94000244140625,109.76000213623047,109.95999908447266,85.8384780883789,4834300
2016-07-15,109.7699966430664,110.48999786376953,108.97000122070312,109.66000366210938,85.60431671142578,5230600
2016-07-18,109.66000366210938,109.69999694824219,108.83999633789062,109.20999908447266,85.25300598144531,3688700
2016-07-19,108.86000061035156,109.55999755859375,108.70999908447266,109.52999877929688,85.5028076171875,3987500
2016-07-20,109.86000061035156,109.91000366210938,108.68000030517578,108.91999816894531,85.02661895751953,3021800
2016-07-21,108.70999908447266,108.87000274658203,108.11000061035156,108.58000183105469,84.7612075805664,2765400
2016-07-22,108.77999877929688,109.41000366210938,108.77999877929688,109.19000244140625,85.2374038696289,2693100
2016-07-25,109.23999786376953,109.27999877929688,108.37999725341797,109.0199966430664,85.10469818115234,3053100
2016-07-26,109.0,109.2300033569336,108.02999877929688,108.19999694824219,84.46456146240234,3386100
