Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,1.162500023841858,1.18149995803833,1.159000039100647,1.1702500581741333,1.1492666006088257,387132000
2016-06-02,1.1764999628067017,1.1885000467300415,1.1649999618530273,1.1785000562667847,1.157368540763855,329208000
2016-06-03,1.1670000553131104,1.1684999465942383,1.1414999961853027,1.1619999408721924,1.1411645412445068,461076000
2016-06-06,1.1649999618530273,1.1740000247955322,1.149999976158142,1.156000018119812,1.1352722644805908,322512000
2016-06-07,1.1629999876022339,1.1694999933242798,1.1577500104904175,1.1582499742507935,1.137481927871704,193400000
2016-06-08,1.1584999561309814,1.162750005722046,1.1449999809265137,1.1545000076293945,1.1337993144989014,234616000
2016-06-09,1.1505000591278076,1.1862499713897705,1.1480000019073486,1.184499979019165,1.1632615327835083,472168000
2016-06-10,1.1705000400543213,1.180999994277954,1.153499960899353,1.1549999713897705,1.1342902183532715,400024000
2016-06-13,1.15625,1.1924999952316284,1.15625,1.1697499752044678,1.148775577545166,475588000
2016-06-14,1.1670000553131104,1.1775000095367432,1.1540000438690186,1.1720000505447388,1.150985598564148,298344000
2016-06-15,1.1817500591278076,1.1942499876022339,1.1687500476837158,1.184000015258789,1.162770390510559,301036000
2016-06-16,1.1752500534057617,1.190750002861023,1.1637500524520874,1.1887500286102295,1.1674351692199707,246456000
2016-06-17,1.190250039100647,1.190500020980835,1.1632499694824219,1.1679999828338623,1.147057056427002,471000000
2016-06-20,1.186750054359436,1.2042499780654907,1.1859999895095825,1.1890000104904175,1.1676809787750244,293768000
2016-06-21,1.194000005722046,1.1972500085830688,1.1799999475479126,1.1817500591278076,1.1605607271194458,212508000
2016-06-22,1.184249997138977,1.1920000314712524,1.1787500381469727,1.1807500123977661,1.1595783233642578,202620000
2016-06-23,1.1920000314712524,1.2135000228881836,1.191249966621399,1.212249994277954,1.1905137300491333,297880000
2016-06-24,1.162500023841858,1.184000015258789,1.1325000524520874,1.1432499885559082,1.1227506399154663,1017684000
2016-06-27,1.1337499618530273,1.1425000429153442,1.1142499446868896,1.13100004196167,1.1107203960418701,449088000
2016-06-28,1.152500033378601,1.153749942779541,1.1317499876022339,1.1475000381469727,1.1269245147705078,381920000
2016-06-29,1.1575000286102295,1.1752500534057617,1.1545000076293945,1.1662499904632568,1.1453384160995483,318932000
2016-06-30,1.1682499647140503,1.1825000047683716,1.158750057220459,1.1752500534057617,1.154177188873291,430940000
2016-07-01,1.1687500476837158,1.184000015258789,1.162500023841858,1.1664999723434448,1.1455835103988647,218488000
2016-07-05,1.159999966621399,1.1857500076293945,1.1507500410079956,1.183750033378601,1.1625244617462158,371084000
2016-07-06,1.1755000352859497,1.1982500553131104,1.1694999933242798,1.191249966621399,1.1698896884918213,273104000
2016-07-07,1.1992499828338623,1.2265000343322754,1.193750023841858,1.222249984741211,1.2003341913223267,395400000
2016-07-08,1.2352499961853027,1.277250051498413,1.2304999828338623,1.2712500095367432,1.2484556436538696,481932000
2016-07-11,1.2894999980926514,1.309999942779541,1.2879999876022339,1.3005000352859497,1.2771811485290527,448776000
2016-07-12,1.315000057220459,1.3320000171661377,1.2984999418258667,1.3200000524520874,1.2963314056396484,436760000
2016-07-13,1.3224999904632568,1.3300000429153442,1.3174999952316284,1.3194999694824219,1.2958405017852783,324604000
2016-07-14,1.3265000581741333,1.3450000286102295,1.315500020980835,1.3329999446868896,1.3090983629226685,316892000
2016-07-15,1.315999984741211,1.3235000371932983,1.2960000038146973,1.3174999952316284,1.2938764095306396,428616000
2016-07-18,1.3337500095367432,1.3357499837875366,1.3192499876022339,1.3242499828338623,1.3005051612854004,252992000
2016-07-19,1.3235000371932983,1.343250036239624,1.3209999799728394,1.3380000591278076,1.3140088319778442,382652000
2016-07-20,1.3424999713897705,1.3627500534057617,1.3370000123977661,1.3554999828338623,1.3311947584152222,296460000
2016-07-21,1.3524999618530273,1.3567500114440918,1.3259999752044678,1.3305000066757202,1.3066431283950806,361308000
