Date,Open,Close,y_test_pred_binary,signal,Remaining_Money,New_Stock,Borrowed_Stock,Total_Value,BH_Value
2018-08-03,33.369998931884766,33.65999984741211,1.0,buy,0.0,299.67037219306235,0.0,10086.904682292408,10086.904682292408
2018-08-06,33.65999984741211,33.9900016784668,0.0,sell,20173.809364584817,0.0,299.67037219306235,9988.012910755857,10185.79645382896
2018-08-07,34.11000061035156,33.779998779296875,0.0,,20173.809364584817,0.0,299.67037219306235,10050.94455771173,10122.864806873087
2018-08-08,33.779998779296875,33.84000015258789,1.0,buy,0.0,297.54129428423084,0.0,10068.79744397957,10140.8454407393
2018-08-09,33.86000061035156,34.150001525878906,0.0,sell,20149.4968121377,0.0,297.54129428423084,9988.46115831923,10233.743667653778
2018-08-10,33.54999923706055,34.09000015258789,0.0,,20149.4968121377,0.0,297.54129428423084,10006.31404458707,10215.763033787565
2018-08-13,34.11000061035156,33.880001068115234,0.0,,20149.4968121377,0.0,297.54129428423084,10068.797443979569,10152.832529983441
2018-08-14,33.90999984741211,34.400001525878906,1.0,buy,0.0,296.663863569093,0.0,10205.237359449931,10308.661260702045
2018-08-15,34.04999923706055,33.86000061035156,0.0,sell,20202.8086563821,0.0,296.663863569093,10157.77005486336,10146.838985361372
2018-08-16,34.060001373291016,33.77000045776367,1.0,buy,0.0,296.48962562085836,0.0,10012.454792938566,10119.868606137925
2018-08-17,33.81999969482422,34.0099983215332,0.0,sell,20054.558096031953,0.0,296.48962562085836,9970.946426314553,10191.78885529928
2018-08-20,34.20000076293945,34.02000045776367,1.0,buy,0.0,289.9009489011138,0.0,9862.430414322014,10194.786199186192
2018-08-21,34.060001373291016,34.529998779296875,0.0,sell,19748.053435380607,0.0,289.9009489011138,9737.774023708142,10347.617586017883
2018-08-22,34.40999984741211,34.70000076293945,1.0,buy,0.0,284.00354173973136,0.0,9854.923115046186,10398.562143729614
2018-08-23,34.779998779296875,34.400001525878906,0.0,sell,19755.28567004769,0.0,284.00354173973136,9985.563400845918,10308.661260702045
2018-08-24,34.560001373291016,34.529998779296875,1.0,buy,0.0,287.61928479508344,0.0,9931.49355287647,10347.617586017883
2018-08-27,34.619998931884766,34.58000183105469,0.0,sell,19914.758664790497,0.0,287.61928479508344,9968.883269929873,10362.602019148935
2018-08-28,34.7400016784668,34.7400016784668,0.0,,19914.758664790497,0.0,287.61928479508344,9922.864228249879,10410.549232973755
2018-08-29,34.779998779296875,34.93000030517578,1.0,buy,0.0,284.97299133360195,0.0,9954.106674249571,10467.486192155808
2018-08-30,34.84000015258789,34.79999923706055,0.0,sell,19856.91812309224,0.0,284.97299133360195,9939.85824210003,10428.52872368822
2018-08-31,34.720001220703125,34.61000061035156,1.0,buy,0.0,286.9428331178038,0.0,9931.091629343196,10371.591764506167
2018-09-04,34.400001525878906,34.79999923706055,1.0,,0.0,286.9428331178038,0.0,9985.610373579564,10428.52872368822
2018-09-05,34.63999938964844,34.130001068115234,1.0,,0.0,286.9428331178038,0.0,9793.359200798655,10227.750123031708
2018-09-06,34.08000183105469,33.65999984741211,1.0,,0.0,286.9428331178038,0.0,9658.495718961274,10086.904682292408
2018-09-07,33.400001525878906,33.9900016784668,1.0,,0.0,286.9428331178038,0.0,9753.187379298168,10185.79645382896
2018-09-10,34.13999938964844,33.709999084472656,0.0,sell,19592.45629501163,0.0,286.9428331178038,9919.613653314475,10101.887972271712
2018-09-11,33.810001373291016,34.11000061035156,0.0,,19592.45629501163,0.0,286.9428331178038,9804.836082227337,10221.756578409637
2018-09-12,33.97999954223633,34.2599983215332,1.0,buy,0.0,289.6450585523734,0.0,9923.2392198447,10266.706448347546
2018-09-13,34.43000030517578,34.439998626708984,0.0,sell,19944.95890870175,0.0,289.6450585523734,9969.583489924964,10320.647206794438
2018-09-14,34.5,34.099998474121094,0.0,,19944.95890870175,0.0,289.6450585523734,10068.0628540291,10218.759234522726
2018-09-17,34.029998779296875,34.20000076293945,1.0,buy,0.0,296.4542545288788,0.0,10138.7357310643,10248.726957633082
2018-09-18,34.209999084472656,34.119998931884766,0.0,sell,20283.399552041934,0.0,296.4542545288788,10168.380704163896,10224.752779144797
2018-09-19,34.0099983215332,34.220001220703125,1.0,buy,0.0,299.94093962200225,0.0,10263.979320003758,10254.720502255153
2018-09-20,34.279998779296875,34.2400016784668,1.0,,0.0,299.94093962200225,0.0,10269.978276098265,10260.714046877225
2018-09-21,34.31999969482422,34.040000915527344,0.0,sell,20587.94591258481,0.0,299.94093962200225,10377.956053247723,10200.779743808262
2018-09-24,33.83000183105469,33.720001220703125,1.0,buy,0.0,308.62970176903195,0.0,10406.993920396999,10104.885316158623
